<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.08.03	09:03:08.937			179205	4.00000000	88
2026.08.03	09:03:08.937			179210	2.00000000	88
2026.08.03	09:03:08.940			179205	2.00000000	88
2026.08.03	09:03:08.940			179205	5.00000000	88
2026.08.03	09:03:08.941			179210	1.00000000	88
2026.08.03	09:03:08.941			179205	3.00000000	88
2026.08.03	09:03:08.943			179200	6.00000000	88
2026.08.03	09:03:08.956			179205	2.00000000	88
2026.08.03	09:03:08.959			179200	1.00000000	88
2026.08.03	09:03:08.959			179205	3.00000000	88
2026.08.03	09:03:08.964			179210	3.00000000	88
2026.08.03	09:03:08.968			179200	3.00000000	88
2026.08.03	09:03:08.968			179195	2.00000000	88
2026.08.03	09:03:08.972			179200	2.00000000	88
2026.08.03	09:03:08.972	179200				2
2026.08.03	09:03:08.972		179205			4
2026.08.03	09:03:08.977			179205	3.00000000	56
2026.08.03	09:03:08.978			179200	2.00000000	88
2026.08.03	09:03:08.979			179205	2.00000000	56
2026.08.03	09:03:08.980			179200	9.00000000	88
2026.08.03	09:03:08.981			179205	1.00000000	56
2026.08.03	09:03:08.981			179210	6.00000000	56
2026.08.03	09:03:08.981			179205	2.00000000	56
2026.08.03	09:03:08.983			179215	5.00000000	56
2026.08.03	09:03:08.983			179210	12.00000000	56
2026.08.03	09:03:08.983			179215	16.00000000	56
2026.08.03	09:03:08.983			179220	2.00000000	56
2026.08.03	09:03:08.984			179215	1.00000000	56
2026.08.03	09:03:08.984			179210	1.00000000	56
2026.08.03	09:03:08.984			179215	10.00000000	56
2026.08.03	09:03:08.984			179215	1.00000000	56
2026.08.03	09:03:08.984			179210	3.00000000	56
2026.08.03	09:03:08.987			179220	4.00000000	56
2026.08.03	09:03:08.988			179215	1.00000000	56
2026.08.03	09:03:08.989			179220	4.00000000	56
2026.08.03	09:03:08.990			179215	13.00000000	56
2026.08.03	09:03:08.994			179210	3.00000000	56
2026.08.03	09:03:08.999			179215	1.00000000	56
2026.08.03	09:03:09.000			179220	1.00000000	56
2026.08.03	09:03:09.003			179215	1.00000000	56
2026.08.03	09:03:09.005			179220	1.00000000	56
2026.08.03	09:03:09.008			179215	3.00000000	56
2026.08.03	09:03:09.012			179210	11.00000000	56
2026.08.03	09:03:09.013			179205	3.00000000	56
2026.08.03	09:03:09.013			179200	11.00000000	88
2026.08.03	09:03:09.014			179195	4.00000000	88
2026.08.03	09:03:09.014			179190	1.00000000	88
2026.08.03	09:03:09.014			179195	11.00000000	88
2026.08.03	09:03:09.016			179190	2.00000000	88
2026.08.03	09:03:09.017			179185	9.00000000	88
2026.08.03	09:03:09.018			179180	1.00000000	88
2026.08.03	09:03:09.020			179180	2.00000000	88
2026.08.03	09:03:09.024			179180	1.00000000	88
2026.08.03	09:03:09.025			179175	4.00000000	88
2026.08.03	09:03:09.030			179180	25.00000000	88
2026.08.03	09:03:09.031			179185	8.00000000	88
2026.08.03	09:03:09.037			179180	1.00000000	88
2026.08.03	09:03:09.038			179185	3.00000000	88
2026.08.03	09:03:09.039			179180	8.00000000	88
2026.08.03	09:03:09.041			179175	4.00000000	88
2026.08.03	09:03:09.043			179180	1.00000000	88
2026.08.03	09:03:09.044			179175	1.00000000	88
2026.08.03	09:03:09.044			179180	3.00000000	88
2026.08.03	09:03:09.050			179175	1.00000000	88
2026.08.03	09:03:09.050			179180	2.00000000	88
2026.08.03	09:03:09.051			179175	14.00000000	88
2026.08.03	09:03:09.052			179170	23.00000000	88
2026.08.03	09:03:09.057			179170	1.00000000	88
2026.08.03	09:03:09.058			179170	12.00000000	88
2026.08.03	09:03:09.060			179165	13.00000000	88
2026.08.03	09:03:09.063			179165	3.00000000	88
2026.08.03	09:03:09.065			179165	7.00000000	88
2026.08.03	09:03:09.074			179170	1.00000000	88
2026.08.03	09:03:09.075			179165	1.00000000	88
2026.08.03	09:03:09.075			179170	25.00000000	88
2026.08.03	09:03:09.076			179175	5.00000000	88
2026.08.03	09:03:09.077			179170	1.00000000	88
2026.08.03	09:03:09.077			179165	13.00000000	88
2026.08.03	09:03:09.078			179170	2.00000000	88
2026.08.03	09:03:09.084			179165	18.00000000	88
2026.08.03	09:03:09.094			179165	2.00000000	88
2026.08.03	09:03:09.094			179170	3.00000000	88
2026.08.03	09:03:09.097			179165	2.00000000	88
2026.08.03	09:03:09.099			179170	15.00000000	88
2026.08.03	09:03:09.101			179175	2.00000000	88
2026.08.03	09:03:09.101			179175	10.00000000	88
2026.08.03	09:03:09.102			179180	12.00000000	88
2026.08.03	09:03:09.105			179185	10.00000000	88
2026.08.03	09:03:09.107			179180	11.00000000	88
2026.08.03	09:03:09.108			179185	1.00000000	88
2026.08.03	09:03:09.108			179175	14.00000000	88
2026.08.03	09:03:09.109			179180	15.00000000	88
2026.08.03	09:03:09.109			179180	10.00000000	88
2026.08.03	09:03:09.109			179175	6.00000000	88
2026.08.03	09:03:09.112			179180	4.00000000	88
2026.08.03	09:03:09.118			179175	4.00000000	88
2026.08.03	09:03:09.121			179170	2.00000000	88
2026.08.03	09:03:09.122			179175	12.00000000	88
2026.08.03	09:03:09.127			179170	2.00000000	88
2026.08.03	09:03:09.129			179175	6.00000000	88
2026.08.03	09:03:09.134			179170	2.00000000	88
2026.08.03	09:03:09.137			179175	1.00000000	88
2026.08.03	09:03:09.139			179170	1.00000000	88
2026.08.03	09:03:09.141			179175	17.00000000	88
2026.08.03	09:03:09.142			179175	5.00000000	88
2026.08.03	09:03:09.142			179180	14.00000000	88
2026.08.03	09:03:09.146			179185	3.00000000	88
2026.08.03	09:03:09.150			179190	8.00000000	88
2026.08.03	09:03:09.150			179195	30.00000000	88
2026.08.03	09:03:09.178			179195	1.00000000	88
2026.08.03	09:03:09.179			179200	4.00000000	88
2026.08.03	09:03:09.180			179200	1.00000000	88
2026.08.03	09:03:09.180			179205	4.00000000	56
2026.08.03	09:03:09.180			179200	3.00000000	88
2026.08.03	09:03:09.180			179205	8.00000000	56
2026.08.03	09:03:09.185			179205	3.00000000	56
2026.08.03	09:03:09.192			179210	3.00000000	56
2026.08.03	09:03:09.195			179205	27.00000000	56
2026.08.03	09:03:09.201			179200	15.00000000	88
2026.08.03	09:03:09.202			179195	13.00000000	88
2026.08.03	09:03:09.202			179190	12.00000000	88
2026.08.03	09:03:09.204			179185	6.00000000	88
2026.08.03	09:03:09.205			179180	5.00000000	88
2026.08.03	09:03:09.206			179175	15.00000000	88
2026.08.03	09:03:09.209			179170	2.00000000	88
2026.08.03	09:03:09.213			179175	31.00000000	88
2026.08.03	09:03:09.224			179175	5.00000000	88
2026.08.03	09:03:09.230			179180	34.00000000	88
2026.08.03	09:03:09.247			179185	17.00000000	88
2026.08.03	09:03:09.248			179180	3.00000000	88
2026.08.03	09:03:09.248			179185	23.00000000	88
2026.08.03	09:03:09.250			179180	11.00000000	88
2026.08.03	09:03:09.252			179175	1.00000000	88
2026.08.03	09:03:09.255			179170	2.00000000	88
2026.08.03	09:03:09.257			179175	8.00000000	88
2026.08.03	09:03:09.259			179170	2.00000000	88
2026.08.03	09:03:09.261			179175	16.00000000	88
2026.08.03	09:03:09.261			179180	1.00000000	88
2026.08.03	09:03:09.265			179170	10.00000000	88
2026.08.03	09:03:09.265			179175	5.00000000	88
2026.08.03	09:03:09.267			179170	4.00000000	88
2026.08.03	09:03:09.277			179175	16.00000000	88
2026.08.03	09:03:09.278			179180	16.00000000	88
2026.08.03	09:03:09.285			179175	4.00000000	88
2026.08.03	09:03:09.285			179180	1.00000000	88
2026.08.03	09:03:09.286			179175	2.00000000	88
2026.08.03	09:03:09.286			179180	8.00000000	88
2026.08.03	09:03:09.289			179175	2.00000000	88
2026.08.03	09:03:09.293			179180	17.00000000	88
2026.08.03	09:03:09.295			179180	5.00000000	88
2026.08.03	09:03:09.295			179185	33.00000000	88
2026.08.03	09:03:09.296			179180	12.00000000	88
2026.08.03	09:03:09.298			179185	9.00000000	88
2026.08.03	09:03:09.299			179185	2.00000000	88
2026.08.03	09:03:09.299			179180	12.00000000	88
2026.08.03	09:03:09.299			179190	2.00000000	88
2026.08.03	09:03:09.301			179185	2.00000000	88
2026.08.03	09:03:09.302			179190	1.00000000	88
2026.08.03	09:03:09.303			179185	8.00000000	88
2026.08.03	09:03:09.305			179190	6.00000000	88
2026.08.03	09:03:09.316			179185	8.00000000	88
2026.08.03	09:03:09.319			179190	2.00000000	88
2026.08.03	09:03:09.321			179195	6.00000000	88
2026.08.03	09:03:09.321	179190				2
2026.08.03	09:03:09.321		179195			4
2026.08.03	09:03:09.329			179190	2.00000000	88
2026.08.03	09:03:09.331			179195	16.00000000	88
2026.08.03	09:03:09.333			179200	8.00000000	56
2026.08.03	09:03:09.333			179205	2.00000000	56
2026.08.03	09:03:09.334			179200	5.00000000	56
2026.08.03	09:03:09.334			179205	25.00000000	56
2026.08.03	09:03:09.334			179200	18.00000000	56
2026.08.03	09:03:09.336			179205	12.00000000	56
2026.08.03	09:03:09.338			179210	6.00000000	56
2026.08.03	09:03:09.338			179210	51.00000000	56
2026.08.03	09:03:09.341			179210	1.00000000	56
2026.08.03	09:03:09.346			179205	6.00000000	56
2026.08.03	09:03:09.351			179200	25.00000000	56
2026.08.03	09:03:09.355			179205	1.00000000	56
2026.08.03	09:03:09.355			179200	2.00000000	56
2026.08.03	09:03:09.356			179205	13.00000000	56
2026.08.03	09:03:09.356			179210	7.00000000	56
2026.08.03	09:03:09.356			179205	1.00000000	56
2026.08.03	09:03:09.364			179200	3.00000000	56
2026.08.03	09:03:09.365			179205	11.00000000	56
2026.08.03	09:03:09.366			179210	2.00000000	56
2026.08.03	09:03:09.366			179215	2.00000000	56
2026.08.03	09:03:09.368			179210	15.00000000	56
2026.08.03	09:03:09.368			179205	35.00000000	56
2026.08.03	09:03:09.368			179210	12.00000000	56
2026.08.03	09:03:09.369			179205	1.00000000	56
2026.08.03	09:03:09.374			179200	1.00000000	56
2026.08.03	09:03:09.377			179210	2.00000000	56
2026.08.03	09:03:09.380			179205	5.00000000	56
2026.08.03	09:03:09.380			179205	6.00000000	56
2026.08.03	09:03:09.384			179205	1.00000000	56
2026.08.03	09:03:09.387			179205	2.00000000	56
2026.08.03	09:03:09.387			179205	8.00000000	56
2026.08.03	09:03:09.387			179200	40.00000000	56
2026.08.03	09:03:09.389			179205	1.00000000	56
2026.08.03	09:03:09.391			179210	4.00000000	56
2026.08.03	09:03:09.392			179205	5.00000000	56
2026.08.03	09:03:09.392			179210	4.00000000	56
2026.08.03	09:03:09.397			179215	1.00000000	56
2026.08.03	09:03:09.397			179210	4.00000000	56
2026.08.03	09:03:09.397			179210	2.00000000	56
2026.08.03	09:03:09.401			179210	1.00000000	56
2026.08.03	09:03:09.402			179215	3.00000000	56
2026.08.03	09:03:09.409			179210	3.00000000	56
2026.08.03	09:03:09.411			179215	1.00000000	56
2026.08.03	09:03:09.411			179210	3.00000000	56
2026.08.03	09:03:09.412			179215	2.00000000	56
2026.08.03	09:03:09.416			179210	11.00000000	56
2026.08.03	09:03:09.435			179215	1.00000000	56
2026.08.03	09:03:09.435			179210	1.00000000	56
2026.08.03	09:03:09.435			179215	9.00000000	56
2026.08.03	09:03:09.440			179220	14.00000000	56
2026.08.03	09:03:09.440			179220	12.00000000	56
2026.08.03	09:03:09.443			179225	3.00000000	56
2026.08.03	09:03:09.443			179225	13.00000000	56
2026.08.03	09:03:09.445			179220	25.00000000	56
2026.08.03	09:03:09.446			179215	14.00000000	56
2026.08.03	09:03:09.447			179210	12.00000000	56
2026.08.03	09:03:09.455			179205	18.00000000	56
2026.08.03	09:03:09.455			179200	1.00000000	56
2026.08.03	09:03:09.456			179210	8.00000000	56
2026.08.03	09:03:09.457			179205	1.00000000	56
2026.08.03	09:03:09.457			179215	5.00000000	56
2026.08.03	09:03:09.457			179210	4.00000000	56
2026.08.03	09:03:09.460			179205	4.00000000	56
2026.08.03	09:03:09.461			179210	14.00000000	56
2026.08.03	09:03:09.464			179215	1.00000000	56
2026.08.03	09:03:09.464			179210	5.00000000	56
2026.08.03	09:03:09.467			179215	1.00000000	56
2026.08.03	09:03:09.473			179215	1.00000000	56
2026.08.03	09:03:09.474			179210	7.00000000	56
2026.08.03	09:03:09.479			179215	2.00000000	56
2026.08.03	09:03:09.480			179220	4.00000000	56
2026.08.03	09:03:09.484			179225	1.00000000	56
2026.08.03	09:03:09.485			179220	20.00000000	56
2026.08.03	09:03:09.488			179215	13.00000000	56
2026.08.03	09:03:09.489			179220	2.00000000	56
2026.08.03	09:03:09.490			179225	1.00000000	56
2026.08.03	09:03:09.491			179215	15.00000000	56
2026.08.03	09:03:09.492			179220	1.00000000	56
2026.08.03	09:03:09.493			179215	28.00000000	56
2026.08.03	09:03:09.495			179220	1.00000000	56
2026.08.03	09:03:09.495			179215	5.00000000	56
2026.08.03	09:03:09.502			179215	6.00000000	56
2026.08.03	09:03:09.504			179220	1.00000000	56
2026.08.03	09:03:09.504			179225	3.00000000	56
2026.08.03	09:03:09.504			179220	1.00000000	56
2026.08.03	09:03:09.504			179215	3.00000000	56
2026.08.03	09:03:09.505			179220	9.00000000	56
2026.08.03	09:03:09.505			179215	3.00000000	56
2026.08.03	09:03:09.505			179220	5.00000000	56
2026.08.03	09:03:09.508			179215	2.00000000	56
2026.08.03	09:03:09.510			179225	1.00000000	56
2026.08.03	09:03:09.511			179220	19.00000000	56
2026.08.03	09:03:09.511			179215	1.00000000	56
2026.08.03	09:03:09.511			179220	2.00000000	56
2026.08.03	09:03:09.513			179225	1.00000000	56
2026.08.03	09:03:09.519			179220	1.00000000	56
2026.08.03	09:03:09.521			179225	2.00000000	56
2026.08.03	09:03:09.522			179220	11.00000000	56
2026.08.03	09:03:09.533			179220	2.00000000	56
2026.08.03	09:03:09.540			179220	7.00000000	56
2026.08.03	09:03:09.542			179225	4.00000000	56
2026.08.03	09:03:09.542			179230	16.00000000	56
2026.08.03	09:03:09.542			179220	9.00000000	56
2026.08.03	09:03:09.543			179225	12.00000000	56
2026.08.03	09:03:09.544			179230	5.00000000	56
2026.08.03	09:03:09.546			179235	4.00000000	56
2026.08.03	09:03:09.547			179230	5.00000000	56
2026.08.03	09:03:09.550			179230	4.00000000	56
2026.08.03	09:03:09.550			179230	7.00000000	56
2026.08.03	09:03:09.554			179230	7.00000000	56
2026.08.03	09:03:09.563			179235	1.00000000	56
2026.08.03	09:03:09.567			179230	2.00000000	56
2026.08.03	09:03:09.570			179235	41.00000000	56
2026.08.03	09:03:09.571			179240	61.00000000	56
2026.08.03	09:03:09.572			179235	52.00000000	56
2026.08.03	09:03:09.572			179230	19.00000000	56
2026.08.03	09:03:09.572			179240	3.00000000	56
2026.08.03	09:03:09.572			179245	5.00000000	56
2026.08.03	09:03:09.573			179235	1.00000000	56
2026.08.03	09:03:09.573			179230	1.00000000	56
2026.08.03	09:03:09.573			179235	3.00000000	56
2026.08.03	09:03:09.573			179230	25.00000000	56
2026.08.03	09:03:09.575			179225	8.00000000	56
2026.08.03	09:03:09.575			179225	16.00000000	56
2026.08.03	09:03:09.575			179220	28.00000000	56
2026.08.03	09:03:09.575			179215	26.00000000	56
2026.08.03	09:03:09.575			179210	40.00000000	56
2026.08.03	09:03:09.575			179210	4.00000000	56
2026.08.03	09:03:09.576			179215	1.00000000	56
2026.08.03	09:03:09.577			179220	4.00000000	56
2026.08.03	09:03:09.580			179215	5.00000000	56
2026.08.03	09:03:09.582			179220	5.00000000	56
2026.08.03	09:03:09.582			179225	17.00000000	56
2026.08.03	09:03:09.583			179230	31.00000000	56
2026.08.03	09:03:09.590			179235	20.00000000	56
2026.08.03	09:03:09.590			179240	3.00000000	56
2026.08.03	09:03:09.591			179235	1.00000000	56
2026.08.03	09:03:09.597			179245	25.00000000	56
2026.08.03	09:03:09.597			179240	24.00000000	56
2026.08.03	09:03:09.607			179245	3.00000000	56
2026.08.03	09:03:09.613			179240	8.00000000	56
2026.08.03	09:03:09.617			179240	1.00000000	56
2026.08.03	09:03:09.619			179240	23.00000000	56
2026.08.03	09:03:09.619			179235	2.00000000	56
2026.08.03	09:03:09.620			179235	1.00000000	56
2026.08.03	09:03:09.622			179235	14.00000000	56
2026.08.03	09:03:09.623			179230	2.00000000	56
2026.08.03	09:03:09.623			179235	2.00000000	56
2026.08.03	09:03:09.624			179235	1.00000000	56
2026.08.03	09:03:09.625			179230	42.00000000	56
2026.08.03	09:03:09.626			179225	5.00000000	56
2026.08.03	09:03:09.626			179225	4.00000000	56
2026.08.03	09:03:09.627			179220	2.00000000	56
2026.08.03	09:03:09.627			179225	2.00000000	56
2026.08.03	09:03:09.627			179220	45.00000000	56
2026.08.03	09:03:09.627			179225	5.00000000	56
2026.08.03	09:03:09.627			179225	1.00000000	56
2026.08.03	09:03:09.629			179220	1.00000000	56
2026.08.03	09:03:09.629			179225	9.00000000	56
2026.08.03	09:03:09.630			179225	2.00000000	56
2026.08.03	09:03:09.630			179230	11.00000000	56
2026.08.03	09:03:09.631			179225	10.00000000	56
2026.08.03	09:03:09.632			179230	2.00000000	56
2026.08.03	09:03:09.632			179225	1.00000000	56
2026.08.03	09:03:09.632			179230	1.00000000	56
2026.08.03	09:03:09.634			179225	5.00000000	56
2026.08.03	09:03:09.635			179230	1.00000000	56
2026.08.03	09:03:09.636			179225	1.00000000	56
2026.08.03	09:03:09.637			179230	10.00000000	56
2026.08.03	09:03:09.637			179225	5.00000000	56
2026.08.03	09:03:09.637			179225	5.00000000	56
2026.08.03	09:03:09.639			179230	10.00000000	56
2026.08.03	09:03:09.640			179235	29.00000000	56
2026.08.03	09:03:09.640			179240	1.00000000	56
2026.08.03	09:03:09.641			179230	4.00000000	56
2026.08.03	09:03:09.643			179230	15.00000000	56
2026.08.03	09:03:09.652			179230	5.00000000	56
2026.08.03	09:03:09.654			179235	5.00000000	56
2026.08.03	09:03:09.654			179240	2.00000000	56
2026.08.03	09:03:09.654			179235	1.00000000	56
2026.08.03	09:03:09.656			179235	2.00000000	56
2026.08.03	09:03:09.660			179230	4.00000000	56
2026.08.03	09:03:09.663			179230	16.00000000	88
2026.08.03	09:03:09.663			179225	9.00000000	88
2026.08.03	09:03:09.663			179230	1.00000000	88
2026.08.03	09:03:09.666			179235	2.00000000	56
2026.08.03	09:03:09.669			179230	3.00000000	88
2026.08.03	09:03:09.671			179235	1.00000000	56
2026.08.03	09:03:09.672			179230	31.00000000	88
2026.08.03	09:03:09.673	179230				2
2026.08.03	09:03:09.673		179235			4
2026.08.03	09:03:09.692			179225	10.00000000	88
2026.08.03	09:03:09.692			179220	29.00000000	88
2026.08.03	09:03:09.692			179220	46.00000000	88
2026.08.03	09:03:09.693			179215	11.00000000	88
2026.08.03	09:03:09.695			179220	1.00000000	88
2026.08.03	09:03:09.695			179215	6.00000000	88
2026.08.03	09:03:09.696			179210	9.00000000	88
2026.08.03	09:03:09.696			179220	1.00000000	88
2026.08.03	09:03:09.701			179210	9.00000000	88
2026.08.03	09:03:09.702			179210	5.00000000	88
2026.08.03	09:03:09.702			179205	19.00000000	88
2026.08.03	09:03:09.703			179200	15.00000000	88
2026.08.03	09:03:09.703			179205	13.00000000	88
2026.08.03	09:03:09.711			179200	1.00000000	88
2026.08.03	09:03:09.713			179205	1.00000000	88
2026.08.03	09:03:09.716			179200	3.00000000	88
2026.08.03	09:03:09.718			179205	1.00000000	88
2026.08.03	09:03:09.720			179200	10.00000000	88
2026.08.03	09:03:09.732			179205	7.00000000	88
2026.08.03	09:03:09.733			179210	7.00000000	88
2026.08.03	09:03:09.733			179215	13.00000000	88
2026.08.03	09:03:09.734			179220	5.00000000	88
2026.08.03	09:03:09.735			179225	4.00000000	88
2026.08.03	09:03:09.735			179225	2.00000000	88
2026.08.03	09:03:09.736			179230	6.00000000	88
2026.08.03	09:03:09.745			179230	1.00000000	88
2026.08.03	09:03:09.747			179230	2.00000000	88
2026.08.03	09:03:09.747			179225	10.00000000	88
2026.08.03	09:03:09.748			179230	2.00000000	88
2026.08.03	09:03:09.748			179225	7.00000000	88
2026.08.03	09:03:09.749			179220	17.00000000	88
2026.08.03	09:03:09.751			179215	5.00000000	88
2026.08.03	09:03:09.755			179215	9.00000000	88
2026.08.03	09:03:09.760			179220	1.00000000	88
2026.08.03	09:03:09.761			179220	5.00000000	88
2026.08.03	09:03:09.761			179215	2.00000000	88
2026.08.03	09:03:09.765			179220	1.00000000	88
2026.08.03	09:03:09.765			179225	1.00000000	88
2026.08.03	09:03:09.767			179220	10.00000000	88
2026.08.03	09:03:09.769			179220	3.00000000	88
2026.08.03	09:03:09.774			179225	1.00000000	88
2026.08.03	09:03:09.775			179220	5.00000000	88
2026.08.03	09:03:09.783			179220	1.00000000	88
2026.08.03	09:03:09.787			179220	1.00000000	88
2026.08.03	09:03:09.791			179220	3.00000000	88
2026.08.03	09:03:09.791			179215	7.00000000	88
2026.08.03	09:03:09.795			179220	5.00000000	88
2026.08.03	09:03:09.796			179225	3.00000000	88
2026.08.03	09:03:09.796			179230	2.00000000	88
2026.08.03	09:03:09.796			179230	2.00000000	88
2026.08.03	09:03:09.802			179230	1.00000000	88
2026.08.03	09:03:09.804			179230	5.00000000	88
2026.08.03	09:03:09.807			179230	1.00000000	88
2026.08.03	09:03:09.811			179235	6.00000000	56
2026.08.03	09:03:09.813			179240	52.00000000	56
2026.08.03	09:03:09.814			179235	23.00000000	56
2026.08.03	09:03:09.814			179230	14.00000000	88
2026.08.03	09:03:09.819			179235	2.00000000	56
2026.08.03	09:03:09.824			179225	15.00000000	88
2026.08.03	09:03:09.830			179235	5.00000000	56
